User_ID,Age,Gender,Digital_Persona,UI_Preference,Theme_Choice,Daily_Screen_Time_Hours,Layout_Preference,Device_Type,Accessibility_Features_Used,Usage_Pattern,Click_Rate,Bounce_Rate,Avg_Session_Duration_Min,Weekly_App_Interactions,UI_Satisfaction_Score,Beta_Feature_OptIn,Color_Blind_Mode,Region,Preferred_Font_Size,Voice_Assistant_Use,Push_Notifications,InApp_Feedback_Given,Preferred_Interaction,Custom_Shortcuts_Used,Two_Factor_Enabled,Language,Multi_Device_Use,Cloud_Sync,Personalization_Level
UX2550,52,Male,Tech-savvy,Adaptive UI,Monochrome,8.1,Tabular,Desktop,VoiceOver,Evening Only,0.65,0.11,6.06,29,4,False,True,SA,Extra Large,Occasional,All,Yes,Tap,False,False,Hindi,True,True,High
UX2551,29,Other,Trendy,Dark Mode,Monochrome,10.5,List,Android,VoiceOver,Morning Heavy,0.5,0.27,15.49,60,8,False,True,SA,Extra Large,Never,None,No,Gestures,False,True,Spanish,True,False,None
UX2552,24,Non-Binary,Eco-conscious,Adaptive UI,Bold,2.4,Tabular,Tablet,Subtitles,Night Owl,0.27,0.59,5.88,94,7,True,False,NA,Small,Daily,All,No,Tap,True,False,Arabic,False,False,Low
UX2553,46,Female,Aesthetic,Silent Mode,Pastel,9.3,Card-based,Android,Haptic Feedback,Morning Heavy,0.69,0.4,9.48,68,3,True,True,EU,Extra Large,Occasional,All,No,Gestures,False,True,Hindi,False,True,None
UX2554,28,Non-Binary,Traditional,Dark Mode,Muted,5.4,Custom,Tablet,None,Morning Heavy,0.23,0.89,14.2,76,8,True,False,NA,Extra Large,Daily,All,Yes,Gestures,False,False,French,True,True,High
UX2555,50,Non-Binary,Eco-conscious,Silent Mode,Bold,6.8,Card-based,Tablet,Subtitles,Night Owl,0.6,0.12,2.51,90,4,True,False,AS,Large,Never,All,No,Gestures,True,True,Mandarin,False,True,None
UX2556,23,Male,Traditional,Adaptive UI,Monochrome,11.3,Card-based,Desktop,Subtitles,Always On,0.57,0.9,12.3,56,2,False,False,SA,Medium,Never,All,Yes,Swipe,False,False,French,True,True,None
UX2557,32,Non-Binary,Traditional,Notifications Off,Earth Tones,5.3,Custom,Android,Magnification,Evening Only,0.76,0.6,12.2,93,5,False,False,SA,Extra Large,Never,Important Only,Yes,Gestures,True,False,Spanish,False,True,None
UX2558,49,Female,Traditional,High Contrast,Bold,6.7,Tabular,Tablet,Magnification,Night Owl,0.15,0.55,14.0,80,1,True,False,AU,Medium,Occasional,Important Only,Yes,Swipe,True,False,Hindi,True,True,Low
UX2559,28,Male,Tech-savvy,Silent Mode,Bold,2.1,Tabular,Android,Haptic Feedback,Morning Heavy,0.9,0.15,8.03,13,8,True,True,AU,Medium,Occasional,Important Only,Yes,Gestures,True,False,French,True,False,Low
UX2560,40,Male,Eco-conscious,Silent Mode,Neon,2.8,List,iOS,None,Evening Only,0.73,0.32,9.53,14,8,True,True,SA,Small,Occasional,None,Yes,Tap,True,True,Spanish,False,False,Moderate
UX2561,43,Other,Aesthetic,Notifications Off,Neon,4.6,Custom,Desktop,Color Correction,Always On,0.29,0.84,7.27,14,3,False,True,AF,Medium,Occasional,All,Yes,Swipe,True,False,Spanish,True,True,High
UX2562,51,Other,Minimalist,Dark Mode,Muted,2.3,Card-based,Android,Magnification,Morning Heavy,0.27,0.38,16.36,77,1,False,False,AU,Medium,Occasional,None,No,Tap,True,False,Hindi,False,True,Low
UX2563,51,Non-Binary,Eco-conscious,Dark Mode,Pastel,8.3,Grid,Tablet,Color Correction,Evening Only,0.49,0.63,3.48,66,4,False,True,EU,Extra Large,Occasional,All,No,Tap,False,False,Spanish,True,False,Low
UX2564,46,Other,Tech-savvy,Gesture Nav,Muted,6.3,Tabular,Android,VoiceOver,Evening Only,0.84,0.9,19.3,94,9,True,True,NA,Large,Never,Important Only,Yes,Tap,True,False,Hindi,False,True,Low
UX2565,21,Other,Traditional,Adaptive UI,Muted,7.5,Tabular,Desktop,Magnification,Evening Only,0.86,0.31,13.06,95,9,True,False,EU,Extra Large,Never,All,Yes,Swipe,False,True,French,False,True,High
UX2566,34,Other,Aesthetic,Gesture Nav,Pastel,3.7,Card-based,Android,Magnification,Evening Only,0.57,0.56,17.85,64,1,True,False,AU,Extra Large,Occasional,None,No,Voice,True,True,Mandarin,False,True,Moderate
UX2567,52,Male,Tech-savvy,Adaptive UI,Muted,5.0,List,Desktop,None,Weekend Use,0.87,0.66,9.1,99,7,False,True,SA,Large,Never,None,No,Swipe,True,True,English,False,False,High
UX2568,30,Male,Maximalist,Gesture Nav,Neon,8.6,Grid,iOS,Haptic Feedback,Night Owl,0.1,0.23,7.31,23,6,False,False,AS,Large,Daily,All,No,Voice,True,False,English,False,True,None
UX2569,58,Male,Tech-savvy,Dark Mode,Neon,11.7,Grid,Desktop,Color Correction,Night Owl,0.13,0.22,18.11,42,7,True,False,AF,Small,Occasional,None,Yes,Swipe,False,False,French,True,False,Moderate
UX2570,56,Other,Maximalist,Adaptive UI,Muted,2.5,Card-based,iOS,Magnification,Night Owl,0.92,0.47,2.88,10,7,True,False,AU,Large,Daily,Important Only,Yes,Gestures,False,True,Mandarin,True,False,None
UX2571,32,Male,Aesthetic,High Contrast,Monochrome,10.9,Custom,iOS,Magnification,Always On,0.8,0.41,3.23,19,8,False,True,EU,Extra Large,Occasional,All,No,Voice,True,True,English,False,False,Low
UX2572,46,Other,Aesthetic,Dark Mode,Muted,7.8,List,Android,None,Evening Only,0.51,0.67,6.69,97,8,False,False,AS,Large,Occasional,Important Only,Yes,Gestures,False,True,Spanish,True,True,High
UX2573,46,Male,Maximalist,Silent Mode,Monochrome,7.6,Custom,Desktop,None,Weekend Use,0.78,0.16,19.24,51,2,True,False,AU,Large,Never,Important Only,Yes,Voice,True,True,French,True,True,None
UX2574,28,Male,Minimalist,Dark Mode,Neon,7.0,List,Desktop,Haptic Feedback,Morning Heavy,0.96,0.88,13.03,49,4,True,False,SA,Large,Daily,None,Yes,Swipe,True,True,French,False,False,Moderate
UX2575,49,Female,Aesthetic,Notifications Off,Neon,2.7,Tabular,iOS,Color Correction,Weekend Use,0.79,0.11,11.53,9,4,False,False,SA,Medium,Never,All,Yes,Swipe,False,False,Arabic,False,False,None
UX2576,19,Non-Binary,Tech-savvy,Dark Mode,Earth Tones,2.9,List,iOS,VoiceOver,Evening Only,0.86,0.58,14.4,82,8,True,False,SA,Small,Occasional,Important Only,No,Voice,True,False,Arabic,True,True,None
UX2577,31,Other,Aesthetic,Adaptive UI,Monochrome,8.0,Card-based,Desktop,Haptic Feedback,Night Owl,0.78,0.55,8.93,57,3,True,True,SA,Medium,Daily,Important Only,Yes,Gestures,True,True,Arabic,False,False,Low
UX2578,37,Female,Aesthetic,Dark Mode,Monochrome,5.4,Grid,Tablet,VoiceOver,Evening Only,0.25,0.21,15.4,70,3,False,True,AU,Medium,Occasional,All,Yes,Tap,False,False,Hindi,False,True,None
UX2579,39,Male,Trendy,Adaptive UI,Pastel,11.2,Grid,Tablet,Subtitles,Always On,0.85,0.22,8.47,66,2,True,False,AF,Small,Never,None,Yes,Voice,True,False,Mandarin,False,False,None
UX2580,28,Other,Aesthetic,Dark Mode,Monochrome,6.1,Grid,Android,Magnification,Always On,0.28,0.73,16.7,27,1,False,False,AF,Medium,Occasional,Important Only,Yes,Voice,True,True,French,True,True,Low
UX2581,44,Male,Minimalist,Gesture Nav,Bold,3.4,List,iOS,Color Correction,Night Owl,0.9,0.81,6.08,48,8,True,True,EU,Large,Occasional,All,No,Gestures,False,True,Arabic,False,True,Moderate
UX2582,20,Non-Binary,Minimalist,High Contrast,Neon,9.1,Grid,iOS,Haptic Feedback,Weekend Use,0.51,0.33,6.27,56,9,False,True,AU,Small,Never,All,Yes,Tap,False,True,French,True,False,Low
UX2583,34,Female,Eco-conscious,Notifications Off,Muted,4.9,Custom,Desktop,Magnification,Evening Only,0.71,0.45,10.93,50,9,True,False,SA,Medium,Occasional,Important Only,Yes,Voice,True,True,Spanish,False,False,None
UX2584,45,Non-Binary,Trendy,Dark Mode,Muted,7.3,List,Android,Color Correction,Always On,0.55,0.38,9.18,23,8,True,False,AF,Extra Large,Daily,Important Only,No,Tap,True,False,Arabic,True,True,High
UX2585,46,Female,Trendy,Silent Mode,Pastel,9.0,Custom,Desktop,Color Correction,Always On,0.18,0.16,13.31,92,5,True,True,AU,Medium,Never,Important Only,Yes,Tap,False,False,French,False,False,Low
UX2586,38,Male,Minimalist,High Contrast,Monochrome,11.0,Card-based,iOS,Color Correction,Night Owl,0.36,0.64,7.92,88,1,False,False,AS,Extra Large,Occasional,None,Yes,Swipe,False,False,Mandarin,False,False,Low
UX2587,33,Non-Binary,Aesthetic,High Contrast,Pastel,9.9,Tabular,Android,Magnification,Night Owl,0.99,0.76,5.38,51,9,True,False,AF,Large,Never,None,Yes,Gestures,True,False,Hindi,False,False,None
UX2588,54,Non-Binary,Eco-conscious,Gesture Nav,Muted,8.8,Custom,Desktop,Haptic Feedback,Morning Heavy,0.96,0.34,9.93,95,6,True,True,AF,Extra Large,Occasional,All,Yes,Voice,False,True,Mandarin,True,True,High
UX2589,37,Male,Traditional,Gesture Nav,Monochrome,8.8,Grid,iOS,None,Always On,0.39,0.89,11.66,56,7,False,True,EU,Medium,Never,All,No,Voice,False,False,Mandarin,True,False,Moderate
UX2590,23,Non-Binary,Traditional,Dark Mode,Neon,11.5,List,Desktop,Magnification,Evening Only,1.0,0.16,3.71,28,8,True,True,AF,Medium,Never,Important Only,No,Tap,False,True,Arabic,True,False,High
UX2591,36,Other,Trendy,Gesture Nav,Monochrome,5.0,Grid,Tablet,Color Correction,Weekend Use,0.86,0.63,11.58,21,5,False,True,AS,Medium,Daily,All,No,Voice,True,False,Mandarin,True,False,Low
UX2592,22,Female,Eco-conscious,High Contrast,Neon,2.0,Tabular,Desktop,Haptic Feedback,Morning Heavy,0.65,0.46,7.07,93,6,False,False,SA,Small,Never,None,Yes,Tap,True,False,Hindi,False,False,High
UX2593,20,Female,Tech-savvy,High Contrast,Earth Tones,4.7,Card-based,Desktop,Subtitles,Night Owl,0.14,0.46,8.46,50,7,False,False,NA,Small,Daily,All,Yes,Voice,True,True,English,False,True,Moderate
UX2594,18,Female,Aesthetic,Silent Mode,Neon,4.2,Tabular,iOS,VoiceOver,Evening Only,0.91,0.47,6.31,68,7,True,False,EU,Medium,Never,All,No,Gestures,True,True,Hindi,True,False,High
UX2595,55,Other,Traditional,Adaptive UI,Neon,8.6,Card-based,Tablet,Color Correction,Weekend Use,0.6,0.31,18.7,99,2,False,False,AS,Medium,Never,Important Only,No,Voice,True,True,Spanish,True,True,High
UX2596,32,Female,Tech-savvy,Gesture Nav,Neon,8.3,Custom,Tablet,Subtitles,Night Owl,0.88,0.67,13.98,32,1,True,True,EU,Large,Occasional,Important Only,Yes,Tap,False,False,Hindi,True,True,High
UX2597,51,Male,Eco-conscious,Silent Mode,Pastel,7.9,Tabular,Desktop,None,Weekend Use,0.85,0.68,5.99,54,8,False,True,AU,Small,Occasional,None,Yes,Tap,False,True,French,True,False,Low
UX2598,52,Non-Binary,Aesthetic,Adaptive UI,Monochrome,2.2,Tabular,iOS,Color Correction,Always On,0.85,0.33,13.26,68,5,True,False,SA,Small,Occasional,All,Yes,Voice,False,False,English,True,False,None
UX2599,42,Other,Aesthetic,Notifications Off,Bold,9.3,Tabular,iOS,Subtitles,Night Owl,0.73,0.77,17.12,32,2,False,False,AF,Small,Never,All,Yes,Voice,True,False,Arabic,True,True,None
UX2600,41,Female,Trendy,High Contrast,Pastel,5.2,Grid,Tablet,Color Correction,Weekend Use,0.36,0.35,8.63,90,3,False,False,AU,Extra Large,Never,All,Yes,Tap,True,True,French,False,False,High
UX2601,29,Male,Traditional,High Contrast,Muted,8.7,Custom,Android,Magnification,Evening Only,0.4,0.68,16.77,60,6,True,True,AF,Medium,Daily,Important Only,Yes,Swipe,False,False,Hindi,True,False,Low
UX2602,35,Non-Binary,Tech-savvy,Adaptive UI,Pastel,7.6,Grid,Tablet,Haptic Feedback,Weekend Use,0.38,0.2,3.93,63,6,False,True,AS,Large,Daily,None,Yes,Swipe,False,True,French,True,True,Low
UX2603,32,Non-Binary,Eco-conscious,Adaptive UI,Bold,5.4,Grid,Tablet,Subtitles,Morning Heavy,0.12,0.23,16.63,9,8,True,True,SA,Large,Daily,All,Yes,Voice,False,True,Mandarin,True,False,Low
UX2604,33,Other,Traditional,Notifications Off,Pastel,3.3,Grid,Tablet,Haptic Feedback,Weekend Use,0.62,0.35,11.27,58,5,False,False,NA,Medium,Occasional,All,Yes,Gestures,False,False,French,False,False,None
UX2605,44,Other,Tech-savvy,Gesture Nav,Bold,2.9,Tabular,iOS,Magnification,Evening Only,0.73,0.58,5.24,48,5,True,False,NA,Medium,Occasional,All,Yes,Voice,True,False,French,True,False,Low
UX2606,25,Other,Aesthetic,Notifications Off,Earth Tones,10.3,Custom,Android,Magnification,Morning Heavy,0.87,0.62,8.74,46,7,False,False,AF,Large,Daily,All,No,Gestures,True,False,Hindi,False,True,High
UX2607,42,Male,Traditional,Notifications Off,Muted,11.2,List,Tablet,Haptic Feedback,Weekend Use,0.23,0.42,19.77,76,5,False,True,AU,Extra Large,Never,None,Yes,Voice,False,True,Spanish,False,False,None
UX2608,34,Male,Traditional,Dark Mode,Monochrome,8.5,Grid,Tablet,Subtitles,Evening Only,0.59,0.16,15.89,96,9,True,False,SA,Large,Occasional,None,Yes,Tap,True,True,Hindi,True,True,Low
UX2609,46,Other,Eco-conscious,Silent Mode,Earth Tones,3.0,Card-based,Tablet,Haptic Feedback,Weekend Use,0.11,0.4,11.93,61,6,False,True,SA,Extra Large,Occasional,None,Yes,Voice,True,True,Arabic,False,True,High
UX2610,25,Female,Tech-savvy,Dark Mode,Pastel,6.0,Tabular,Desktop,Haptic Feedback,Evening Only,0.19,0.65,3.19,51,7,True,False,AS,Extra Large,Daily,Important Only,No,Gestures,True,False,English,True,True,None
UX2611,32,Non-Binary,Aesthetic,Silent Mode,Bold,9.3,Card-based,Desktop,VoiceOver,Night Owl,0.15,0.64,8.94,80,8,True,False,AU,Small,Occasional,All,Yes,Gestures,True,True,Mandarin,False,False,Low
UX2612,44,Non-Binary,Eco-conscious,High Contrast,Neon,9.8,Custom,Tablet,Subtitles,Weekend Use,0.75,0.23,6.0,29,5,False,True,NA,Medium,Daily,All,No,Voice,False,False,Spanish,True,False,Moderate
UX2613,24,Male,Traditional,Notifications Off,Muted,3.2,Tabular,Tablet,VoiceOver,Always On,0.17,0.11,2.35,48,4,False,True,AS,Small,Occasional,All,Yes,Voice,False,True,English,True,True,High
UX2614,20,Non-Binary,Minimalist,Dark Mode,Monochrome,2.0,Tabular,Tablet,Color Correction,Always On,0.74,0.7,11.3,19,8,False,False,EU,Extra Large,Never,All,No,Swipe,True,True,English,False,True,Moderate
UX2615,46,Female,Trendy,Notifications Off,Neon,9.1,Tabular,Desktop,Haptic Feedback,Evening Only,0.32,0.19,17.89,55,9,True,True,SA,Large,Never,None,No,Voice,False,False,Spanish,True,False,None
UX2616,41,Non-Binary,Traditional,Notifications Off,Pastel,5.6,Tabular,Android,Color Correction,Night Owl,0.89,0.17,13.84,57,1,True,True,NA,Small,Occasional,Important Only,Yes,Voice,True,False,Mandarin,True,False,Low
UX2617,20,Male,Trendy,Adaptive UI,Pastel,4.5,List,Tablet,Subtitles,Evening Only,0.83,0.1,5.74,38,3,False,True,AS,Large,Daily,Important Only,No,Tap,False,False,Arabic,False,True,High
UX2618,37,Male,Trendy,High Contrast,Neon,2.1,Tabular,Android,Haptic Feedback,Night Owl,0.96,0.45,11.9,81,4,True,True,AF,Extra Large,Occasional,All,No,Gestures,False,True,Spanish,False,False,High
UX2619,32,Female,Maximalist,Dark Mode,Bold,7.4,Custom,Desktop,Color Correction,Night Owl,0.9,0.5,18.92,12,7,False,True,EU,Large,Daily,None,Yes,Swipe,False,False,Spanish,True,True,High
UX2620,42,Female,Maximalist,Silent Mode,Pastel,10.5,Card-based,Desktop,None,Evening Only,0.94,0.61,14.74,81,6,False,False,AS,Small,Occasional,Important Only,Yes,Tap,False,False,Spanish,False,True,Moderate
UX2621,47,Non-Binary,Eco-conscious,Silent Mode,Earth Tones,11.6,Tabular,iOS,Magnification,Morning Heavy,0.87,0.34,14.1,74,1,False,False,AF,Extra Large,Never,Important Only,Yes,Voice,False,False,Mandarin,True,False,Low
UX2622,31,Non-Binary,Maximalist,Adaptive UI,Pastel,7.7,Tabular,Android,Haptic Feedback,Weekend Use,0.72,0.67,19.4,25,4,True,False,NA,Medium,Never,All,Yes,Gestures,False,False,Spanish,False,False,Low
UX2623,24,Male,Trendy,Silent Mode,Bold,7.1,Tabular,Tablet,Magnification,Night Owl,0.25,0.24,16.18,11,6,True,False,NA,Small,Occasional,Important Only,Yes,Voice,False,True,Spanish,False,False,Low
UX2624,34,Female,Aesthetic,Notifications Off,Muted,2.9,Grid,iOS,VoiceOver,Always On,0.34,0.77,3.6,94,3,False,True,EU,Small,Occasional,All,Yes,Voice,True,True,French,False,True,Moderate
UX2625,37,Female,Aesthetic,Silent Mode,Pastel,7.5,Card-based,iOS,Color Correction,Evening Only,0.29,0.56,7.61,83,2,True,False,AF,Medium,Occasional,None,No,Voice,False,False,French,True,False,None
UX2626,53,Female,Eco-conscious,Dark Mode,Muted,5.8,List,iOS,VoiceOver,Weekend Use,0.64,0.57,19.34,60,2,False,True,SA,Extra Large,Never,All,No,Voice,True,False,French,True,False,Moderate
UX2627,26,Non-Binary,Maximalist,Dark Mode,Bold,8.1,List,Android,Haptic Feedback,Always On,0.55,0.27,10.3,53,4,False,False,NA,Medium,Never,Important Only,Yes,Gestures,False,True,French,True,True,None
UX2628,55,Female,Minimalist,Dark Mode,Earth Tones,5.9,Grid,iOS,Magnification,Morning Heavy,0.88,0.16,3.12,46,1,True,False,AU,Small,Daily,All,Yes,Tap,False,False,Spanish,True,True,Moderate
UX2629,39,Male,Tech-savvy,Gesture Nav,Neon,4.4,Custom,iOS,Magnification,Night Owl,0.96,0.47,9.71,27,2,False,True,SA,Extra Large,Occasional,All,Yes,Voice,False,False,French,True,False,Low
UX2630,19,Male,Trendy,Gesture Nav,Monochrome,2.9,Tabular,iOS,Color Correction,Weekend Use,0.46,0.59,14.24,56,2,False,False,SA,Large,Occasional,All,Yes,Voice,True,False,English,False,False,Low
UX2631,41,Non-Binary,Tech-savvy,Adaptive UI,Pastel,5.1,List,Tablet,Haptic Feedback,Night Owl,0.56,0.18,19.95,83,4,False,False,AS,Small,Never,All,No,Swipe,True,True,Arabic,True,True,Low
UX2632,25,Other,Aesthetic,Silent Mode,Muted,3.0,Tabular,Tablet,None,Weekend Use,0.97,0.86,7.15,57,4,False,False,AS,Large,Occasional,All,No,Swipe,True,True,French,False,True,Moderate
UX2633,28,Non-Binary,Traditional,Notifications Off,Neon,3.8,Custom,Desktop,None,Always On,0.35,0.88,10.77,20,1,False,False,NA,Medium,Daily,All,Yes,Gestures,True,True,Mandarin,False,False,High
UX2634,30,Other,Eco-conscious,Notifications Off,Neon,11.9,Tabular,Desktop,Color Correction,Always On,0.81,0.54,17.71,41,7,True,False,SA,Extra Large,Occasional,Important Only,No,Voice,True,False,Arabic,False,False,Moderate
UX2635,34,Female,Traditional,Notifications Off,Muted,6.4,Grid,Tablet,Haptic Feedback,Weekend Use,0.3,0.86,7.75,22,7,True,False,AS,Medium,Never,All,No,Voice,False,False,Hindi,True,True,None
UX2636,25,Non-Binary,Traditional,Dark Mode,Muted,7.3,Card-based,Tablet,Color Correction,Evening Only,0.71,0.24,3.08,24,1,False,False,AF,Large,Occasional,Important Only,Yes,Voice,True,False,Hindi,False,False,Moderate
UX2637,38,Male,Tech-savvy,Notifications Off,Bold,10.7,Tabular,Tablet,Haptic Feedback,Weekend Use,0.33,0.12,19.03,50,8,True,True,AF,Small,Never,All,Yes,Gestures,True,True,English,True,True,None
UX2638,35,Female,Traditional,Notifications Off,Pastel,12.0,Grid,iOS,VoiceOver,Evening Only,0.9,0.13,10.28,6,7,False,False,AF,Extra Large,Daily,None,No,Gestures,True,True,Arabic,True,True,Moderate
UX2639,47,Male,Tech-savvy,Gesture Nav,Monochrome,7.8,Card-based,iOS,Color Correction,Evening Only,0.61,0.57,10.55,91,7,False,False,AF,Medium,Daily,All,Yes,Voice,False,False,Arabic,True,False,High
UX2640,35,Female,Minimalist,Notifications Off,Earth Tones,10.1,Custom,iOS,Haptic Feedback,Evening Only,0.27,0.15,12.8,98,6,False,False,SA,Large,Occasional,Important Only,Yes,Voice,False,False,English,True,False,High
UX2641,48,Non-Binary,Aesthetic,Notifications Off,Bold,5.3,Card-based,iOS,None,Always On,0.3,0.87,1.07,67,4,False,False,AF,Large,Occasional,Important Only,Yes,Gestures,False,False,Hindi,False,True,Low
UX2642,55,Other,Eco-conscious,Adaptive UI,Earth Tones,5.1,Custom,Android,Haptic Feedback,Always On,0.54,0.21,18.69,7,8,True,False,SA,Small,Never,None,No,Voice,True,False,French,True,True,High
UX2643,49,Female,Eco-conscious,Adaptive UI,Earth Tones,6.0,List,Tablet,Haptic Feedback,Evening Only,0.97,0.34,7.87,50,2,True,False,NA,Large,Daily,All,No,Tap,False,False,English,False,True,Moderate
UX2644,28,Other,Traditional,Notifications Off,Pastel,8.7,Card-based,Android,Color Correction,Weekend Use,0.79,0.76,8.54,53,7,False,True,NA,Extra Large,Daily,None,No,Tap,True,True,Mandarin,False,False,High
UX2645,42,Female,Tech-savvy,High Contrast,Monochrome,8.8,Card-based,iOS,VoiceOver,Evening Only,0.54,0.27,4.31,5,3,True,False,AF,Large,Daily,All,No,Gestures,False,True,English,True,True,Low
UX2646,50,Male,Aesthetic,Silent Mode,Monochrome,5.2,Card-based,iOS,VoiceOver,Evening Only,0.4,0.29,8.18,26,3,False,False,AF,Small,Daily,All,Yes,Tap,False,True,Spanish,False,True,Moderate
UX2647,55,Male,Aesthetic,Silent Mode,Pastel,3.3,Tabular,Desktop,VoiceOver,Morning Heavy,0.59,0.61,16.27,97,7,True,True,AF,Medium,Occasional,Important Only,Yes,Swipe,False,True,Hindi,False,True,None
UX2648,58,Female,Trendy,Gesture Nav,Earth Tones,8.3,List,Android,VoiceOver,Weekend Use,0.77,0.32,16.2,18,3,False,True,NA,Extra Large,Occasional,None,No,Voice,False,False,Spanish,False,False,Moderate
UX2649,25,Other,Eco-conscious,Gesture Nav,Pastel,3.3,Grid,Tablet,Subtitles,Morning Heavy,0.81,0.27,18.78,96,5,False,False,AS,Medium,Never,None,No,Swipe,False,True,Hindi,True,True,Low
UX2650,28,Non-Binary,Trendy,Silent Mode,Earth Tones,7.8,Card-based,Tablet,Color Correction,Weekend Use,0.39,0.3,8.66,89,8,False,False,NA,Medium,Daily,Important Only,Yes,Swipe,True,True,Hindi,False,False,High
UX2651,39,Non-Binary,Trendy,Silent Mode,Muted,8.9,Tabular,Desktop,Magnification,Night Owl,0.75,0.49,14.47,49,4,True,False,AF,Large,Occasional,Important Only,No,Swipe,True,False,Arabic,True,False,High
UX2652,41,Male,Traditional,Adaptive UI,Neon,9.0,Grid,Desktop,Color Correction,Morning Heavy,0.69,0.87,10.64,10,7,True,True,AS,Large,Occasional,None,No,Tap,False,True,French,True,True,Moderate
UX2653,58,Non-Binary,Trendy,Silent Mode,Muted,9.5,Tabular,Android,Subtitles,Morning Heavy,0.96,0.77,16.28,69,7,False,True,AS,Small,Daily,Important Only,No,Voice,True,False,French,True,True,None
UX2654,34,Male,Tech-savvy,Notifications Off,Earth Tones,10.7,List,Android,VoiceOver,Always On,0.94,0.33,14.54,25,2,True,False,EU,Large,Occasional,All,No,Voice,False,True,Hindi,True,True,None
UX2655,29,Non-Binary,Maximalist,Adaptive UI,Neon,7.0,Tabular,Desktop,Subtitles,Weekend Use,0.81,0.39,7.99,8,8,True,False,SA,Large,Never,None,No,Gestures,False,False,Hindi,False,False,None
UX2656,49,Female,Tech-savvy,Silent Mode,Bold,9.3,List,Android,None,Always On,0.75,0.47,7.4,7,9,True,True,AF,Medium,Never,None,No,Swipe,False,False,Spanish,False,True,None
UX2657,32,Male,Maximalist,Adaptive UI,Monochrome,8.2,Tabular,Tablet,None,Weekend Use,0.35,0.88,5.8,34,6,True,True,SA,Extra Large,Daily,Important Only,No,Tap,False,False,Mandarin,False,False,Moderate
UX2658,33,Male,Minimalist,Gesture Nav,Pastel,3.9,List,Android,Color Correction,Evening Only,0.86,0.24,11.95,35,5,True,True,EU,Large,Never,All,Yes,Swipe,False,True,English,True,False,High
UX2659,39,Female,Traditional,Gesture Nav,Bold,2.3,Card-based,Desktop,Color Correction,Weekend Use,0.48,0.39,19.31,38,1,True,True,SA,Extra Large,Occasional,None,Yes,Swipe,False,True,Hindi,False,False,None
UX2660,45,Male,Aesthetic,Adaptive UI,Pastel,4.8,Grid,Android,Magnification,Evening Only,0.35,0.68,4.8,87,1,True,False,AF,Large,Never,None,Yes,Voice,False,False,Hindi,True,False,Moderate
UX2661,37,Non-Binary,Aesthetic,Silent Mode,Monochrome,6.4,List,iOS,Magnification,Evening Only,0.45,0.87,2.81,24,9,True,True,EU,Large,Occasional,All,No,Gestures,True,True,English,False,False,Moderate
UX2662,50,Non-Binary,Tech-savvy,Adaptive UI,Neon,8.2,Card-based,Tablet,None,Always On,0.85,0.22,3.27,91,4,True,True,SA,Small,Daily,Important Only,Yes,Tap,True,False,English,True,False,Moderate
UX2663,27,Male,Aesthetic,Gesture Nav,Monochrome,10.5,Tabular,Tablet,VoiceOver,Evening Only,0.23,0.28,15.88,58,1,True,False,NA,Large,Daily,Important Only,Yes,Voice,False,False,Mandarin,True,True,None
UX2664,57,Non-Binary,Eco-conscious,Notifications Off,Muted,4.0,Card-based,Desktop,Subtitles,Night Owl,0.51,0.28,7.65,29,3,True,True,AS,Small,Occasional,Important Only,Yes,Swipe,True,False,Mandarin,True,True,None
UX2665,49,Other,Eco-conscious,Silent Mode,Monochrome,3.3,List,Android,Magnification,Weekend Use,0.54,0.12,5.26,19,6,True,False,EU,Medium,Occasional,Important Only,Yes,Voice,False,False,English,True,False,Moderate
UX2666,50,Male,Minimalist,Gesture Nav,Earth Tones,11.6,Grid,Android,Haptic Feedback,Evening Only,0.13,0.58,7.7,42,8,True,True,NA,Extra Large,Never,All,No,Swipe,True,False,Hindi,False,False,Moderate
UX2667,19,Female,Tech-savvy,Adaptive UI,Earth Tones,3.1,Card-based,Android,Magnification,Weekend Use,0.28,0.64,13.26,27,2,False,False,AF,Large,Occasional,All,Yes,Tap,True,False,Hindi,True,True,Moderate
UX2668,50,Other,Eco-conscious,Silent Mode,Muted,6.8,Tabular,Desktop,VoiceOver,Always On,0.84,0.58,11.39,56,8,False,True,AS,Small,Daily,None,Yes,Voice,False,False,English,False,True,High
UX2669,50,Male,Traditional,High Contrast,Muted,7.9,Grid,iOS,VoiceOver,Night Owl,0.85,0.16,15.13,70,1,True,False,EU,Medium,Occasional,None,Yes,Voice,False,True,Hindi,False,True,High
UX2670,58,Female,Eco-conscious,Silent Mode,Neon,7.4,List,Desktop,Color Correction,Always On,0.36,0.16,7.44,61,2,True,False,AS,Large,Never,All,Yes,Voice,True,True,Mandarin,False,True,Low
UX2671,30,Non-Binary,Traditional,Gesture Nav,Bold,2.9,Grid,Android,Subtitles,Always On,0.89,0.27,9.59,61,8,True,True,AU,Small,Never,None,No,Voice,False,True,English,True,False,Low
UX2672,47,Female,Trendy,High Contrast,Pastel,2.6,Custom,Desktop,VoiceOver,Evening Only,0.79,0.33,2.94,83,7,False,False,AU,Small,Occasional,All,No,Voice,True,True,Mandarin,True,True,None
